120,220,274
122,63,286
26,263,183
261,130,389
2,130,8
68,70,237
5,356,10
91,159,273
5,3,21
180,283,405
6,332,25
123,111,284
20,265,58
146,277,360
27,96,70
36,349,162
75,59,252
57,151,163
35,39,137
92,349,391
14,354,63
34,254,107
122,191,412
3,195,4
4,1,6
34,261,256
43,10,141
10,49,78
39,109,202
35,9,89
67,280,173
57,294,161
165,248,305
9,9,31
123,422,300
20,129,76
18,414,91
10,39,45
23,223,62
12,334,52
108,37,372
14,34,47
65,399,171
0,160,3
241,49,374
9,130,25
5,2,36
80,54,265
32,81,96
235,167,378
8,283,14
12,8,171
83,272,273
13,21,123
8,311,16
0,94,1
3,47,18
269,395,395
300,35,412
284,206,400
18,5,54
79,247,300
45,367,119
168,256,344
8,237,51
5,387,6
150,331,387
8,285,24
238,186,363
11,371,74
6,87,18
30,75,124
42,293,111
137,180,344
8,197,24
283,80,412
6,39,17
116,341,342
14,214,53
12,136,45
148,410,281
32,234,73
96,392,282
93,261,246
7,172,48
54,411,212
2,44,5
30,101,208
170,297,337
4,328,6
27,274,175
183,243,334
9,208,66
55,402,309
40,230,321
18,263,66
131,389,281
25,260,111
48,364,176
37,144,84
90,396,236
26,95,146
36,70,120
145,289,315
28,152,77
47,36,329
9,47,28
315,323,412
5,327,15
14,317,134
80,89,284
9,91,32
26,166,168
229,125,397
6,43,10
140,177,349
278,85,410
1,43,0
43,395,139
24,56,121
10,271,88
69,191,247
4,2,19
61,249,189
69,205,256
52,84,143
68,411,213
15,12,114
45,55,124
52,267,208
117,187,308
27,227,56
57,11,231
21,185,73
59,316,255
12,10,56
83,399,190
1,43,0
7,251,48
12,363,91
33,109,157
14,13,141
41,48,111
6,333,13
59,249,209
77,235,195
16,127,78
8,126,26
155,353,406
1,329,3
52,316,189
61,82,188
48,325,115
113,82,255
12,256,25
10,135,42
102,110,376
12,249,41
11,10,125
2,134,4
30,47,210
316,399,420
1,373,1
201,394,397
4,331,11
108,97,329
12,73,27
30,385,168
43,230,187
26,198,174
84,349,304
10,311,24
18,113,125
237,323,414
0,372,1
158,135,349
12,110,39
79,281,314
72,238,183
289,202,401
6,329,25
87,244,162
22,23,228
17,55,186
1,0,10
195,336,388
4,326,9
76,13,243
68,265,131
69,417,129
65,18,204
12,116,61
30,267,92
84,356,294
28,347,97
7,173,49
64,167,243
161,296,315
46,323,98
27,233,229
291,47,421
0,1,2
10,132,35
150,113,284
4,160,10
48,415,136
5,24,33
20,288,38
5,181,14
161,270,380
9,7,32
95,193,294
92,233,238
24,194,130
24,342,117
78,347,318
69,14,185
62,167,224
72,417,190
76,168,195
27,225,62
54,418,137
12,274,30
304,304,405
304,304,404
16,243,36
195,284,399
12,367,25
48,302,196
126,341,326
25,299,55
28,6,109
170,51,401
21,18,224
10,305,40
17,170,45
80,144,160
15,299,59
30,330,163
25,242,230
2,238,2
73,105,312
40,50,150
43,84,180
33,267,82
73,176,306
18,127,28
16,394,197
22,278,99
95,304,293
36,315,119
27,419,141
255,306,420
16,7,73
78,104,187
58,276,279
8,3,35
155,139,299
107,163,272
10,187,32
156,172,399
4,41,4
54,99,227
26,290,89
146,72,365
154,22,357
4,293,11
132,67,329
8,393,21
10,178,36
97,93,304
24,137,62
61,417,299
38,179,124
8,357,53
46,281,154
10,213,91
149,376,342
8,2,35
36,153,254
114,362,279
9,7,63
5,139,14
48,258,136
63,209,302
8,328,45
39,83,282
16,51,72
54,315,231
125,348,311
0,334,0
130,248,348
3,259,13
70,355,219
120,175,290
30,357,131
12,172,32
48,400,210
56,32,189
38,255,107
20,179,83
90,33,366
6,35,20
246,31,420
3,1,7
85,224,300
26,13,108
68,62,243
16,243,45
73,184,216
26,55,152
45,230,243
12,318,36
77,17,299
4,133,8
23,42,84
17,309,64
24,95,114
5,56,16
54,388,227
43,10,134
85,17,204
194,360,348
4,376,11
185,186,383
12,38,44
67,327,377
2,335,9
29,225,284
3,87,5
217,291,413
2,378,5
32,187,166
104,377,281
37,306,192
1,77,2
128,194,381
36,324,76
47,322,239
14,398,58
43,412,117
1,0,7
200,416,413
204,116,336
6,42,12
96,272,197
229,302,382
8,394,27
10,23,33
4,6,17
175,358,335
33,9,97
175,156,311
48,168,134
28,349,86
38,9,107
72,405,195
4,83,10
64,41,269
202,29,420
0,41,0
45,321,176
44,34,207
55,268,179
53,122,142
30,312,160
9,289,18
60,168,285
52,167,292
48,104,177
38,105,273
124,27,391
38,63,251
20,373,100
22,404,158
7,326,11
14,137,79
0,198,0
36,118,255
118,139,293
43,98,136
82,314,257
71,40,206
48,16,140
47,345,166
32,22,127
130,90,390
8,89,21
51,294,122
36,271,135
82,131,269
48,259,245
30,321,81
8,280,47
12,84,44
26,189,121
5,139,27
55,378,200
99,406,213
5,92,30
10,227,47
12,122,65
14,409,101
87,411,341
12,250,45
59,108,237
16,389,52
37,214,199
6,261,18
24,142,149
3,332,10
38,61,243
24,138,56
135,150,311
6,331,18
36,61,203
16,142,55
54,385,273
40,255,107
22,244,142
20,265,159
24,246,84
106,174,278
193,218,372
1,45,3
19,261,154
108,385,355
78,155,175
18,407,95
42,165,131
20,227,259
119,334,324
9,253,26
16,229,48
12,88,33
45,59,309
8,146,40
78,63,273
3,139,12
102,398,201
71,411,245
22,177,63
29,365,148
302,306,414
3,399,3
49,284,318
25,85,54
100,318,281
28,188,75
54,210,153
206,201,401
305,350,422
231,92,360
46,54,126
34,263,185
20,34,107
120,165,332
14,250,55
32,234,58
22,80,142
146,194,413
170,214,305
10,237,85
87,416,203
58,373,175
111,258,252
12,145,41
13,313,141
64,322,190
69,387,272
24,51,84
50,325,228
276,35,402
15,82,42
27,324,89
4,330,7
73,258,321
1,329,1
20,125,72
199,28,375
9,88,31
12,118,60
21,372,48
18,78,77
18,290,235
20,90,103
65,106,302
24,136,61
14,271,122
97,149,230
10,257,39
13,140,125
72,88,267
49,11,206
34,243,100
110,411,253
95,272,226
18,201,52
92,279,318
10,249,29
32,253,81
119,204,382
12,243,44
54,360,355
33,219,74
107,118,277
64,190,244
10,242,34
97,387,339
45,318,137
58,353,299
8,304,20
70,379,243
5,88,10
49,189,173
303,203,405
12,372,27
170,279,364
23,252,76
38,283,95
104,375,338
42,316,156
5,4,25
133,179,374
6,4,24
199,75,395
258,195,392
23,322,54
115,172,267
35,53,130
257,89,415
9,44,19
20,257,66
33,112,159
179,168,361
10,77,51
84,64,313
28,269,103
49,49,137
8,91,28
92,100,327
3,133,5
83,181,274
71,214,165
18,97,128
86,393,278
17,262,112
93,84,268
104,97,288
